date,Movie,budget,domestic_revenue,world_revenue,year,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
2022-04-01,The Unbearable Weight of Massive Talent,30000000.0,20300157.0,29116320.0,2022,The Unbearable Weight of Massive Talent,0,2022,107,Comedy,7.0,161300
2022-04-01,The Unbearable Weight of Massive Talent,30000000.0,20300157.0,29116320.0,2022,The Unbearable Weight of Massive Talent,0,2022,107,Crime,7.0,161300
1952-04-10,Singin' in the Rain,2540000.0,7200000.0,7241009.0,1952,,0,2015,\N,Action,7.2,7
1952-04-10,Singin' in the Rain,2540000.0,7200000.0,7241009.0,1952,,0,2015,\N,Drama,7.2,7
1952-04-10,Singin' in the Rain,2540000.0,7200000.0,7241009.0,1952,,0,2015,\N,Mystery,7.2,7
1953-04-10,House of Wax,658000.0,23800000.0,23800000.0,1953,House of Wax,0,1953,88,Horror,7.0,20811
1981-04-10,Nighthawks,5000000.0,14600000.0,19600000.0,1981,Nighthawks,0,1978,113,Drama,6.2,747
1981-04-10,The Howling,1000000.0,17985000.0,17985130.0,1981,The Howling,0,1981,91,Horror,6.5,41184
1992-04-10,The Player,8000000.0,21706101.0,28876702.0,1992,The Player,0,1992,124,Comedy,7.5,67061
1992-04-10,The Player,8000000.0,21706101.0,28876702.0,1992,The Player,0,1992,124,Crime,7.5,67061
1992-04-10,The Player,8000000.0,21706101.0,28876702.0,1992,The Player,0,1992,124,Drama,7.5,67061
1998-04-10,City of Angels,55000000.0,78750909.0,198750909.0,1998,City of Angels,0,1998,114,Drama,6.7,129559
1998-04-10,City of Angels,55000000.0,78750909.0,198750909.0,1998,City of Angels,0,1998,114,Fantasy,6.7,129559
1998-04-10,City of Angels,55000000.0,78750909.0,198750909.0,1998,City of Angels,0,1998,114,Romance,6.7,129559
2009-04-10,Hannah Montana: The Movie,30000000.0,79576189.0,169173206.0,2009,Hannah Montana: The Movie,0,2009,102,Comedy,4.7,46490
2009-04-10,Hannah Montana: The Movie,30000000.0,79576189.0,169173206.0,2009,Hannah Montana: The Movie,0,2009,102,Drama,4.7,46490
2009-04-10,Hannah Montana: The Movie,30000000.0,79576189.0,169173206.0,2009,Hannah Montana: The Movie,0,2009,102,Family,4.7,46490
2009-04-10,Dragonball Evolution,30000000.0,9362785.0,56511457.0,2009,Dragonball Evolution,0,2009,85,Action,2.5,80286
2009-04-10,Dragonball Evolution,30000000.0,9362785.0,56511457.0,2009,Dragonball Evolution,0,2009,85,Adventure,2.5,80286
2009-04-10,Dragonball Evolution,30000000.0,9362785.0,56511457.0,2009,Dragonball Evolution,0,2009,85,Fantasy,2.5,80286
2009-04-10,Observe and Report,18000000.0,24007324.0,27148898.0,2009,Observe and Report,0,2009,86,Action,5.8,65857
2009-04-10,Observe and Report,18000000.0,24007324.0,27148898.0,2009,Observe and Report,0,2009,86,Comedy,5.8,65857
2009-04-10,Observe and Report,18000000.0,24007324.0,27148898.0,2009,Observe and Report,0,2009,86,Crime,5.8,65857
2013-04-10,The Act of Killing,1000000.0,486919.0,1227316.0,2013,The Art of Killing,0,2014,\N,Horror,8.0,15
2015-04-10,Pourquoi j'ai pas mangé mon père,42000000.0,0.0,15451663.0,2015,,0,2015,\N,Action,7.2,7
2015-04-10,Pourquoi j'ai pas mangé mon père,42000000.0,0.0,15451663.0,2015,,0,2015,\N,Drama,7.2,7
2015-04-10,Pourquoi j'ai pas mangé mon père,42000000.0,0.0,15451663.0,2015,,0,2015,\N,Mystery,7.2,7
2015-04-10,Dragon Nest Warriors' Dawn,40000000.0,0.0,734423.0,2015,Long Zhi Gu: Po Xiao Qi Bing,0,2014,88,Action,6.3,3423
2015-04-10,Dragon Nest Warriors' Dawn,40000000.0,0.0,734423.0,2015,Long Zhi Gu: Po Xiao Qi Bing,0,2014,88,Adventure,6.3,3423
2015-04-10,Dragon Nest Warriors' Dawn,40000000.0,0.0,734423.0,2015,Long Zhi Gu: Po Xiao Qi Bing,0,2014,88,Animation,6.3,3423
2015-04-10,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107453907.0,2015,Paul Blart: Mall Cop 2,0,2015,94,Action,4.4,41968
2015-04-10,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107453907.0,2015,Paul Blart: Mall Cop 2,0,2015,94,Comedy,4.4,41968
2015-04-10,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107453907.0,2015,Paul Blart: Mall Cop 2,0,2015,94,Crime,4.4,41968
2015-04-10,Broken Horses,15000000.0,0.0,3471.0,2015,Broken Horses,0,2015,101,Action,5.7,2358
2015-04-10,Broken Horses,15000000.0,0.0,3471.0,2015,Broken Horses,0,2015,101,Crime,5.7,2358
2015-04-10,Broken Horses,15000000.0,0.0,3471.0,2015,Broken Horses,0,2015,101,Drama,5.7,2358
2015-04-10,Dark Places,11900000.0,208588.0,5685597.0,2015,Dark Places,0,2015,113,Crime,6.2,48438
2015-04-10,Dark Places,11900000.0,208588.0,5685597.0,2015,Dark Places,0,2015,113,Drama,6.2,48438
2015-04-10,Dark Places,11900000.0,208588.0,5685597.0,2015,Dark Places,0,2015,113,Mystery,6.2,48438
2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0,2015,The Sisterhood of Night,0,2014,104,Drama,6.1,2273
2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0,2015,The Sisterhood of Night,0,2014,104,Mystery,6.1,2273
2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0,2015,The Sisterhood of Night,0,2014,104,Thriller,6.1,2273
2019-04-10,Hellboy,50000000.0,21903748.0,53956480.0,2019,Hellboy,0,2019,120,Action,5.3,102408
2019-04-10,Hellboy,50000000.0,21903748.0,53956480.0,2019,Hellboy,0,2019,120,Adventure,5.3,102408
2019-04-10,Hellboy,50000000.0,21903748.0,53956480.0,2019,Hellboy,0,2019,120,Fantasy,5.3,102408
1997-04-11,Anaconda,45000000.0,65598907.0,136998907.0,1997,Anaconda,0,1997,89,Action,4.9,114273
1997-04-11,Anaconda,45000000.0,65598907.0,136998907.0,1997,Anaconda,0,1997,89,Adventure,4.9,114273
1997-04-11,Anaconda,45000000.0,65598907.0,136998907.0,1997,Anaconda,0,1997,89,Horror,4.9,114273
1997-04-11,Grosse Pointe Blank,15000000.0,28084357.0,31070412.0,1997,Grosse Pointe Blank,0,1997,107,Action,7.3,101182
1997-04-11,Grosse Pointe Blank,15000000.0,28084357.0,31070412.0,1997,Grosse Pointe Blank,0,1997,107,Comedy,7.3,101182
1997-04-11,Grosse Pointe Blank,15000000.0,28084357.0,31070412.0,1997,Grosse Pointe Blank,0,1997,107,Crime,7.3,101182
1997-04-11,Pink Flamingos,12000.0,413802.0,413802.0,1997,Pink Flamingos,0,1972,93,Comedy,6.0,28686
1997-04-11,Pink Flamingos,12000.0,413802.0,413802.0,1997,Pink Flamingos,0,1972,93,Crime,6.0,28686
2001-04-11,Josie and the Pussycats,22000000.0,14252830.0,14307223.0,2001,,0,2015,\N,Action,7.2,7
2001-04-11,Josie and the Pussycats,22000000.0,14252830.0,14307223.0,2001,,0,2015,\N,Drama,7.2,7
2001-04-11,Josie and the Pussycats,22000000.0,14252830.0,14307223.0,2001,,0,2015,\N,Mystery,7.2,7
2001-04-11,Joe Dirt,16000000.0,27087695.0,30987695.0,2001,Joe Dirt,0,2001,91,Adventure,6.0,62004
2001-04-11,Joe Dirt,16000000.0,27087695.0,30987695.0,2001,Joe Dirt,0,2001,91,Comedy,6.0,62004
2001-04-11,Joe Dirt,16000000.0,27087695.0,30987695.0,2001,Joe Dirt,0,2001,91,Drama,6.0,62004
2001-04-11,Kingdom Come,7000000.0,23247539.0,23393939.0,2001,Kingdom Come,0,2001,94,Comedy,5.5,2499
2001-04-11,Kingdom Come,7000000.0,23247539.0,23393939.0,2001,Kingdom Come,0,2001,94,Drama,5.5,2499
2003-04-11,Anger Management,56000000.0,135560942.0,195484552.0,2003,Anger Management,0,2003,106,Comedy,6.3,231643
2003-04-11,Johnny English,45000000.0,28013509.0,161735791.0,2003,Johnny English,0,2003,87,Action,6.3,177060
2003-04-11,Johnny English,45000000.0,28013509.0,161735791.0,2003,Johnny English,0,2003,87,Adventure,6.3,177060
2003-04-11,Johnny English,45000000.0,28013509.0,161735791.0,2003,Johnny English,0,2003,87,Comedy,6.3,177060
2003-04-11,"House of 1,000 Corpses",7000000.0,12634962.0,17005466.0,2003,House of 1000 Corpses,0,2003,89,Horror,6.0,95722
2003-04-11,The Young Unknowns,800000.0,58163.0,58163.0,2003,The Young Unknowns,0,2000,87,Drama,4.1,220
2003-04-11,Better Luck Tomorrow,250000.0,3802390.0,3809226.0,2003,Better Luck Tomorrow,0,2002,101,Crime,7.0,10570
2003-04-11,Better Luck Tomorrow,250000.0,3802390.0,3809226.0,2003,Better Luck Tomorrow,0,2002,101,Drama,7.0,10570
2003-04-11,Better Luck Tomorrow,250000.0,3802390.0,3809226.0,2003,Better Luck Tomorrow,0,2002,101,Romance,7.0,10570
2008-04-11,Street Kings,20000000.0,26418667.0,65457811.0,2008,Street Kings,0,2008,109,Action,6.8,122501
2008-04-11,Street Kings,20000000.0,26418667.0,65457811.0,2008,Street Kings,0,2008,109,Crime,6.8,122501
2008-04-11,Street Kings,20000000.0,26418667.0,65457811.0,2008,Street Kings,0,2008,109,Thriller,6.8,122501
2008-04-11,Prom Night,18000000.0,43869350.0,57193655.0,2008,Prom Night,0,2008,88,Horror,3.9,38604
2008-04-11,The Visitor,4000000.0,9427026.0,19174817.0,2008,Muukalainen,0,2008,105,Drama,6.3,628
2012-04-11,Battleship,220000000.0,65233400.0,313477717.0,2012,Battleship,0,2012,131,Action,5.8,260257
2012-04-11,Battleship,220000000.0,65233400.0,313477717.0,2012,Battleship,0,2012,131,Adventure,5.8,260257
2012-04-11,Battleship,220000000.0,65233400.0,313477717.0,2012,Battleship,0,2012,131,Sci-Fi,5.8,260257
2012-04-11,Le fils de l’autre,2700000.0,1220807.0,5969923.0,2012,Le fils de l'autre,0,1932,70,Drama,7.0,8
2013-04-11,Scary Movie V,20000000.0,32015787.0,78613981.0,2013,,0,2015,\N,Action,7.2,7
2013-04-11,Scary Movie V,20000000.0,32015787.0,78613981.0,2013,,0,2015,\N,Drama,7.2,7
2013-04-11,Scary Movie V,20000000.0,32015787.0,78613981.0,2013,,0,2015,\N,Mystery,7.2,7
2013-04-11,Absentia,70000.0,0.0,8555.0,2013,Absentia,0,2011,87,Drama,5.8,20507
2013-04-11,Absentia,70000.0,0.0,8555.0,2013,Absentia,0,2011,87,Horror,5.8,20507
2013-04-11,Absentia,70000.0,0.0,8555.0,2013,Absentia,0,2011,87,Mystery,5.8,20507
2014-04-11,Draft Day,25000000.0,28842237.0,29847480.0,2014,Draft Day,0,2014,110,Drama,6.8,68382
2014-04-11,Draft Day,25000000.0,28842237.0,29847480.0,2014,Draft Day,0,2014,110,Sport,6.8,68382
2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,2014,The Railway Man,0,2013,116,Biography,7.1,43023
2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,2014,The Railway Man,0,2013,116,Drama,7.1,43023
2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,2014,The Railway Man,0,2013,116,Romance,7.1,43023
2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,2014,,0,2015,\N,Action,7.2,7
2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,2014,,0,2015,\N,Drama,7.2,7
2014-04-11,Oculus,5000000.0,27695246.0,44115496.0,2014,,0,2015,\N,Mystery,7.2,7
2014-04-11,Joe,4000000.0,373375.0,373375.0,2014,,0,2015,\N,Action,7.2,7
2014-04-11,Joe,4000000.0,373375.0,373375.0,2014,,0,2015,\N,Drama,7.2,7
2014-04-11,Joe,4000000.0,373375.0,373375.0,2014,,0,2015,\N,Mystery,7.2,7
2014-04-11,The Quiet Ones,200000.0,8509867.0,18413804.0,2014,The Quiet Ones,0,2014,98,Horror,5.1,21405
2014-04-11,The Quiet Ones,200000.0,8509867.0,18413804.0,2014,The Quiet Ones,0,2014,98,Mystery,5.1,21405
2014-04-11,The Quiet Ones,200000.0,8509867.0,18413804.0,2014,The Quiet Ones,0,2014,98,Thriller,5.1,21405
2024-04-11,Civil War,50000000.0,68757539.0,106547052.0,2024,Civil War,0,2024,109,Action,7.0,183801
2024-04-11,Civil War,50000000.0,68757539.0,106547052.0,2024,Civil War,0,2024,109,Adventure,7.0,183801
2024-04-11,Civil War,50000000.0,68757539.0,106547052.0,2024,Civil War,0,2024,109,Thriller,7.0,183801
1979-04-12,Mad Max,200000.0,8750000.0,99750000.0,1979,Mad Max,0,1979,88,Action,6.8,234333
1979-04-12,Mad Max,200000.0,8750000.0,99750000.0,1979,Mad Max,0,1979,88,Adventure,6.8,234333
1979-04-12,Mad Max,200000.0,8750000.0,99750000.0,1979,Mad Max,0,1979,88,Sci-Fi,6.8,234333
1985-04-12,Ladyhawke,20000000.0,18400000.0,18400000.0,1985,Ladyhawke,0,1985,121,Adventure,6.9,52042
1985-04-12,Ladyhawke,20000000.0,18400000.0,18400000.0,1985,Ladyhawke,0,1985,121,Comedy,6.9,52042
1985-04-12,Ladyhawke,20000000.0,18400000.0,18400000.0,1985,Ladyhawke,0,1985,121,Drama,6.9,52042
2002-04-12,Changing Lanes,45000000.0,66790248.0,66790248.0,2002,Changing Lanes,0,2002,98,Drama,6.5,75388
2002-04-12,Changing Lanes,45000000.0,66790248.0,66790248.0,2002,Changing Lanes,0,2002,98,Thriller,6.5,75388
2002-04-12,Frailty,11000000.0,13110448.0,19947280.0,2002,Frailty,0,2001,100,Crime,7.2,93560
2002-04-12,Frailty,11000000.0,13110448.0,19947280.0,2002,Frailty,0,2001,100,Drama,7.2,93560
2002-04-12,Frailty,11000000.0,13110448.0,19947280.0,2002,Frailty,0,2001,100,Thriller,7.2,93560
2002-04-12,Bend it Like Beckham,5600000.0,32543449.0,74566042.0,2002,Bend It Like Beckham,0,2002,112,Comedy,6.7,117870
2002-04-12,Bend it Like Beckham,5600000.0,32543449.0,74566042.0,2002,Bend It Like Beckham,0,2002,112,Drama,6.7,117870
2002-04-12,Bend it Like Beckham,5600000.0,32543449.0,74566042.0,2002,Bend It Like Beckham,0,2002,112,Romance,6.7,117870
2006-04-12,Sisters in Law,300000.0,33312.0,33312.0,2006,,0,2015,\N,Action,7.2,7
2006-04-12,Sisters in Law,300000.0,33312.0,33312.0,2006,,0,2015,\N,Drama,7.2,7
2006-04-12,Sisters in Law,300000.0,33312.0,33312.0,2006,,0,2015,\N,Mystery,7.2,7
2007-04-12,Sunshine,40000000.0,3688560.0,32030610.0,2007,Sunshine,0,2007,107,Sci-Fi,7.2,271835
2007-04-12,Sunshine,40000000.0,3688560.0,32030610.0,2007,Sunshine,0,2007,107,Thriller,7.2,271835
2012-04-12,The Raven,26000000.0,16008272.0,30601801.0,2012,The Raven,0,2012,110,Crime,6.4,88860
2012-04-12,The Raven,26000000.0,16008272.0,30601801.0,2012,The Raven,0,2012,110,Mystery,6.4,88860
2012-04-12,The Raven,26000000.0,16008272.0,30601801.0,2012,The Raven,0,2012,110,Thriller,6.4,88860
2013-04-12,42,31000000.0,95020213.0,97470701.0,2013,42,0,2013,128,Biography,7.5,104294
2013-04-12,42,31000000.0,95020213.0,97470701.0,2013,42,0,2013,128,Drama,7.5,104294
2013-04-12,42,31000000.0,95020213.0,97470701.0,2013,42,0,2013,128,Sport,7.5,104294
2013-04-12,Open Road,3000000.0,0.0,47469.0,2013,Open Road,0,2013,85,Drama,5.3,1851
2013-04-12,Open Road,3000000.0,0.0,47469.0,2013,Open Road,0,2013,85,Thriller,5.3,1851
2018-04-12,The Happy Prince,13000000.0,464495.0,2394619.0,2018,The Happy Prince,0,2018,105,Biography,6.3,5974
2018-04-12,The Happy Prince,13000000.0,464495.0,2394619.0,2018,The Happy Prince,0,2018,105,Drama,6.3,5974
2018-04-12,Truth or Dare,3500000.0,41411015.0,95292744.0,2018,Truth or Dare,0,2018,100,Horror,5.2,67101
2018-04-12,Truth or Dare,3500000.0,41411015.0,95292744.0,2018,Truth or Dare,0,2018,100,Mystery,5.2,67101
2018-04-12,Truth or Dare,3500000.0,41411015.0,95292744.0,2018,Truth or Dare,0,2018,100,Thriller,5.2,67101
2019-04-12,Teen Spirit,16000000.0,441366.0,1573603.0,2019,Teen Spirit,0,2012,84,Drama,8.2,25
2019-04-12,Breakthrough,14000000.0,40713082.0,49231674.0,2019,Preboj,0,2019,90,Drama,4.9,280
2019-04-12,Breakthrough,14000000.0,40713082.0,49231674.0,2019,Preboj,0,2019,90,War,4.9,280
2019-04-12,Breakthrough,14000000.0,40713082.0,49231674.0,2019,Breakthrough,0,2019,116,Biography,6.3,11235
2019-04-12,Breakthrough,14000000.0,40713082.0,49231674.0,2019,Breakthrough,0,2019,116,Drama,6.3,11235
2019-04-12,After,14000000.0,12138565.0,57926850.0,2019,After,0,2019,105,Drama,5.3,68609
2019-04-12,After,14000000.0,12138565.0,57926850.0,2019,After,0,2019,105,Romance,5.3,68609
2019-04-12,Her Smell,2500000.0,255599.0,306217.0,2019,Her Smell,0,2018,136,Drama,6.0,8355
2019-04-12,Her Smell,2500000.0,255599.0,306217.0,2019,Her Smell,0,2018,136,Music,6.0,8355
1957-04-13,12 Angry Men,340000.0,0.0,379.0,1957,12 Angry Men,0,1957,96,Crime,9.0,890263
1957-04-13,12 Angry Men,340000.0,0.0,379.0,1957,12 Angry Men,0,1957,96,Drama,9.0,890263
1978-04-13,F.I.S.T,11000000.0,20388920.0,20388920.0,1978,F·I·S·T,0,1978,145,Crime,6.4,8895
1978-04-13,F.I.S.T,11000000.0,20388920.0,20388920.0,1978,F·I·S·T,0,1978,145,Drama,6.4,8895
1978-04-13,F.I.S.T,11000000.0,20388920.0,20388920.0,1978,F·I·S·T,0,1978,145,Thriller,6.4,8895
1984-04-13,Friday the 13th Part IV: The Final Chapter,2600000.0,32980880.0,32981717.0,1984,Friday the 13th: The Final Chapter,0,1984,91,Horror,6.0,61395
1984-04-13,Friday the 13th Part IV: The Final Chapter,2600000.0,32980880.0,32981717.0,1984,Friday the 13th: The Final Chapter,0,1984,91,Thriller,6.0,61395
1994-04-13,Serial Mom,13000000.0,7881335.0,7884087.0,1994,Serial Mom,0,1994,95,Comedy,6.8,35369
1994-04-13,Serial Mom,13000000.0,7881335.0,7884087.0,1994,Serial Mom,0,1994,95,Crime,6.8,35369
1994-04-13,Serial Mom,13000000.0,7881335.0,7884087.0,1994,Serial Mom,0,1994,95,Thriller,6.8,35369
2001-04-13,Bridget Jones's Diary,25000000.0,71500556.0,272595053.0,2001,Bridget Jones's Diary,0,2001,97,Comedy,6.8,268478
2001-04-13,Bridget Jones's Diary,25000000.0,71500556.0,272595053.0,2001,Bridget Jones's Diary,0,2001,97,Drama,6.8,268478
2001-04-13,Bridget Jones's Diary,25000000.0,71500556.0,272595053.0,2001,Bridget Jones's Diary,0,2001,97,Romance,6.8,268478
2007-04-13,Goodbye Bafana,30000000.0,0.0,2717302.0,2007,Goodbye Bafana,0,2007,118,Biography,7.1,12303
2007-04-13,Goodbye Bafana,30000000.0,0.0,2717302.0,2007,Goodbye Bafana,0,2007,118,Drama,7.1,12303
2007-04-13,Goodbye Bafana,30000000.0,0.0,2717302.0,2007,Goodbye Bafana,0,2007,118,History,7.1,12303
2007-04-13,Disturbia,20000000.0,80818974.0,118537627.0,2007,Disturbia,0,2007,105,Crime,6.8,261201
2007-04-13,Disturbia,20000000.0,80818974.0,118537627.0,2007,Disturbia,0,2007,105,Drama,6.8,261201
2007-04-13,Disturbia,20000000.0,80818974.0,118537627.0,2007,Disturbia,0,2007,105,Mystery,6.8,261201
2007-04-13,Slow Burn,15500000.0,1237615.0,1237615.0,2007,Wilder,0,2000,90,Action,4.9,575
2007-04-13,Slow Burn,15500000.0,1237615.0,1237615.0,2007,Wilder,0,2000,90,Crime,4.9,575
2007-04-13,Slow Burn,15500000.0,1237615.0,1237615.0,2007,Wilder,0,2000,90,Drama,4.9,575
2007-04-13,Aqua Teen Hunger Force Colon Movie Film for The…,750000.0,5520368.0,5520368.0,2007,,0,2015,\N,Action,7.2,7
2007-04-13,Aqua Teen Hunger Force Colon Movie Film for The…,750000.0,5520368.0,5520368.0,2007,,0,2015,\N,Drama,7.2,7
2007-04-13,Aqua Teen Hunger Force Colon Movie Film for The…,750000.0,5520368.0,5520368.0,2007,,0,2015,\N,Mystery,7.2,7
2010-04-13,Three Kingdoms: Resurrection of the Dragon,20000000.0,0.0,22139590.0,2010,,0,2015,\N,Action,7.2,7
2010-04-13,Three Kingdoms: Resurrection of the Dragon,20000000.0,0.0,22139590.0,2010,,0,2015,\N,Drama,7.2,7
2010-04-13,Three Kingdoms: Resurrection of the Dragon,20000000.0,0.0,22139590.0,2010,,0,2015,\N,Mystery,7.2,7
2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,2012,,0,2015,\N,Action,7.2,7
2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,2012,,0,2015,\N,Drama,7.2,7
2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,2012,,0,2015,\N,Mystery,7.2,7
2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70683134.0,2012,The Cabin in the Woods,0,2011,95,Horror,7.0,461964
2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70683134.0,2012,The Cabin in the Woods,0,2011,95,Mystery,7.0,461964
2012-04-13,The Cabin in the Woods,30000000.0,42073277.0,70683134.0,2012,The Cabin in the Woods,0,2011,95,Thriller,7.0,461964
2012-04-13,Lockout,20000000.0,14326865.0,33943049.0,2012,,0,2015,\N,Action,7.2,7
2012-04-13,Lockout,20000000.0,14326865.0,33943049.0,2012,,0,2015,\N,Drama,7.2,7
2012-04-13,Lockout,20000000.0,14326865.0,33943049.0,2012,,0,2015,\N,Mystery,7.2,7
2012-04-13,Touchback,5000000.0,204157.0,204157.0,2012,Touchback,0,2011,118,Drama,6.5,4555
2012-04-13,Touchback,5000000.0,204157.0,204157.0,2012,Touchback,0,2011,118,Family,6.5,4555
2012-04-13,Touchback,5000000.0,204157.0,204157.0,2012,Touchback,0,2011,118,Fantasy,6.5,4555
2012-04-13,Blue Like Jazz,1200000.0,595018.0,595018.0,2012,Blue Like Jazz,0,2012,108,Comedy,5.8,3057
2012-04-13,Blue Like Jazz,1200000.0,595018.0,595018.0,2012,Blue Like Jazz,0,2012,108,Drama,5.8,3057
2012-04-13,L!fe Happens,930000.0,30905.0,30905.0,2012,,0,2015,\N,Action,7.2,7
2012-04-13,L!fe Happens,930000.0,30905.0,30905.0,2012,,0,2015,\N,Drama,7.2,7
2012-04-13,L!fe Happens,930000.0,30905.0,30905.0,2012,,0,2015,\N,Mystery,7.2,7
2017-04-13,Lady Macbeth,650000.0,1129408.0,6477294.0,2017,Lady Macbeth,0,2016,89,Drama,6.8,28018
2017-04-13,Lady Macbeth,650000.0,1129408.0,6477294.0,2017,Lady Macbeth,0,2016,89,Romance,6.8,28018
2018-04-13,Sgt. Stubby: An American Hero,25000000.0,3054285.0,3823620.0,2018,Sgt. Stubby: An American Hero,0,2018,84,Adventure,6.9,2639
2018-04-13,Sgt. Stubby: An American Hero,25000000.0,3054285.0,3823620.0,2018,Sgt. Stubby: An American Hero,0,2018,84,Animation,6.9,2639
2018-04-13,Sgt. Stubby: An American Hero,25000000.0,3054285.0,3823620.0,2018,Sgt. Stubby: An American Hero,0,2018,84,Family,6.9,2639
2022-04-13,Father Stu,4000000.0,21096678.0,21799053.0,2022,Father Stu,0,2022,124,Biography,6.5,32365
2022-04-13,Father Stu,4000000.0,21096678.0,21799053.0,2022,Father Stu,0,2022,124,Drama,6.5,32365
2023-04-13,Mafia Mamma,41000000.0,3496761.0,7777708.0,2023,Mafia Mamma,0,2023,101,Action,5.4,11764
2023-04-13,Mafia Mamma,41000000.0,3496761.0,7777708.0,2023,Mafia Mamma,0,2023,101,Comedy,5.4,11764
2023-04-13,Mafia Mamma,41000000.0,3496761.0,7777708.0,2023,Mafia Mamma,0,2023,101,Crime,5.4,11764
2000-04-14,28 Days,43000000.0,37035515.0,62063972.0,2000,28 Days,0,2000,103,Comedy,6.1,55277
2000-04-14,28 Days,43000000.0,37035515.0,62063972.0,2000,28 Days,0,2000,103,Drama,6.1,55277
2000-04-14,Keeping the Faith,29000000.0,37036404.0,45336404.0,2000,Keeping the Faith,0,2000,128,Comedy,6.4,53539
2000-04-14,Keeping the Faith,29000000.0,37036404.0,45336404.0,2000,Keeping the Faith,0,2000,128,Drama,6.4,53539
2000-04-14,Keeping the Faith,29000000.0,37036404.0,45336404.0,2000,Keeping the Faith,0,2000,128,Romance,6.4,53539
2000-04-14,American Psycho,8000000.0,15070285.0,34270285.0,2000,American Psycho,0,2000,102,Crime,7.6,747007
2000-04-14,American Psycho,8000000.0,15070285.0,34270285.0,2000,American Psycho,0,2000,102,Drama,7.6,747007
2000-04-14,American Psycho,8000000.0,15070285.0,34270285.0,2000,American Psycho,0,2000,102,Horror,7.6,747007
2000-04-14,East is East,3000000.0,4170647.0,30438635.0,2000,,0,2015,\N,Action,7.2,7
2000-04-14,East is East,3000000.0,4170647.0,30438635.0,2000,,0,2015,\N,Drama,7.2,7
2000-04-14,East is East,3000000.0,4170647.0,30438635.0,2000,,0,2015,\N,Mystery,7.2,7
2006-04-14,The Wild,80000000.0,37384046.0,99010667.0,2006,The Wild,0,2006,82,Adventure,5.2,28111
2006-04-14,The Wild,80000000.0,37384046.0,99010667.0,2006,The Wild,0,2006,82,Animation,5.2,28111
2006-04-14,The Wild,80000000.0,37384046.0,99010667.0,2006,The Wild,0,2006,82,Comedy,5.2,28111
2006-04-14,Scary Movie 4,40000000.0,90710620.0,178710620.0,2006,Scary Movie 4,0,2006,83,Comedy,5.1,131291
2006-04-14,Hard Candy,950000.0,1024640.0,8267066.0,2006,Hard Candy,0,2005,104,Drama,7.0,170119
2006-04-14,Hard Candy,950000.0,1024640.0,8267066.0,2006,Hard Candy,0,2005,104,Thriller,7.0,170119
2016-04-14,I Am Wrath,18000000.0,0.0,309608.0,2016,I Am Wrath,0,2016,92,Action,5.4,16342
2016-04-14,I Am Wrath,18000000.0,0.0,309608.0,2016,I Am Wrath,0,2016,92,Thriller,5.4,16342
2023-04-14,Beau is Afraid,35000000.0,8176562.0,11174650.0,2023,Beau Is Afraid,0,2023,179,Comedy,6.7,66092
2023-04-14,Beau is Afraid,35000000.0,8176562.0,11174650.0,2023,Beau Is Afraid,0,2023,179,Drama,6.7,66092
2023-04-14,Beau is Afraid,35000000.0,8176562.0,11174650.0,2023,Beau Is Afraid,0,2023,179,Horror,6.7,66092
1983-04-15,Flashdance,7000000.0,90463574.0,201463574.0,1983,Flashdance,0,1983,95,Drama,6.2,60708
1983-04-15,Flashdance,7000000.0,90463574.0,201463574.0,1983,Flashdance,0,1983,95,Music,6.2,60708
1983-04-15,Flashdance,7000000.0,90463574.0,201463574.0,1983,Flashdance,0,1983,95,Romance,6.2,60708
1983-04-15,Lone Wolf McQuade,5000000.0,12232628.0,12232628.0,1983,Lone Wolf McQuade,0,1983,107,Action,6.3,14427
1983-04-15,Lone Wolf McQuade,5000000.0,12232628.0,12232628.0,1983,Lone Wolf McQuade,0,1983,107,Crime,6.3,14427
1983-04-15,Lone Wolf McQuade,5000000.0,12232628.0,12232628.0,1983,Lone Wolf McQuade,0,1983,107,Drama,6.3,14427
1983-04-15,The Evil Dead,375000.0,2400000.0,29400000.0,1983,The Evil Dead,0,1981,85,Horror,7.4,238232
1998-04-15,24 7: Twenty Four Seven,2000000.0,72544.0,72544.0,1998,,0,2015,\N,Action,7.2,7
